"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"373","On muuten enää pienestä kiinni että ryhdyn #MDS-konsultiksi. Mikä ihana loogisuus ja HC kerrankin selvä! #HR #masterdata @SiiliSolutions",FALSE,1,NA,2016-10-05 15:24:24,FALSE,NA,"783689303910121473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krissebur",0,FALSE,FALSE,NA,NA
"374","Know someone for this job? MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/uubct8TjLF #MDS",FALSE,0,NA,2016-10-05 15:08:10,FALSE,NA,"783685218175750145",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"375","This kid. As always rocking some Olson &amp; Son Hopyard gear. #liamthelion #ventlife #mds… https://t.co/9oiimHf4XM",FALSE,0,NA,2016-10-05 14:46:54,FALSE,NA,"783679863714488320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PressureSupport",0,FALSE,FALSE,NA,NA
"376","RT @FSBolivar: Feliz día. Seguimos dando respuestas a nuestro pueblo con #PlanIntegraldeVacunación desde nuestros #MDS ¡La salud es lo prim…",FALSE,0,NA,2016-10-05 14:41:40,FALSE,NA,"783678548166971392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdanielfsb",12,TRUE,FALSE,NA,NA
"377","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 14:41:33,FALSE,NA,"783678516499976192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdanielfsb",34,TRUE,FALSE,NA,NA
"378","#ElEstadoEnTuBarrio equipo de #juventud del #MDS junto a @passalacquaok @LisandroBenmaor @marquitospena cerca de lo… https://t.co/rNnwKX6ein",FALSE,4,NA,2016-10-05 14:40:58,TRUE,NA,"783678372102692864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuvMisioSub",1,FALSE,FALSE,NA,NA
"379","#credits Pharmacom Labs – Dealers Site #mds #pharma https://t.co/y62I9YGh4K #Little",FALSE,0,NA,2016-10-05 14:35:27,FALSE,NA,"783676984366862336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alblinova10070",4,FALSE,FALSE,NA,NA
"380","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 14:05:02,FALSE,NA,"783669327597797376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoucherChristo4",92,TRUE,FALSE,NA,NA
"381","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 13:56:02,FALSE,NA,"783667062807855104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrisBoulanger",92,TRUE,FALSE,NA,NA
"382","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 13:46:47,FALSE,NA,"783664736663642114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adeline2626",92,TRUE,FALSE,NA,NA
"383","#ElEstadoEnTuBarrio equipo de #juventud del #MDS junto a @passalacquaok @LisandroBenmaor @marquitospena cerca de lo… https://t.co/PvxLaUQuEx",FALSE,2,NA,2016-10-05 13:42:40,TRUE,NA,"783663701916315648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuvMisioSub",0,FALSE,FALSE,NA,NA
"384","#Inflammation may predict transformation to #AML https://t.co/MEPlkCkSVv #MDS #leukemia",FALSE,1,NA,2016-10-05 13:34:51,FALSE,NA,"783661734372450304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HematologyTimes",0,FALSE,FALSE,NA,NA
"385","Sobre como está frio #mds<ed><U+00A0><U+00BD><ed><U+00B8><U+0091>",FALSE,0,NA,2016-10-05 13:24:38,FALSE,NA,"783659159816372224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
"386","#Buffalo Pharmacom Labs – Dealers Site #mds #pharma https://t.co/bhGZOlLR2t #MpPlayer",FALSE,1,NA,2016-10-05 13:23:49,FALSE,NA,"783658954781896708",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GretchenShin",5,FALSE,FALSE,NA,NA
"387","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 13:16:36,FALSE,NA,"783657140733022208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeatrizJHR",34,TRUE,FALSE,NA,NA
"388","RT @FSBolivar: Feliz día. Seguimos dando respuestas a nuestro pueblo con #PlanIntegraldeVacunación desde nuestros #MDS ¡La salud es lo prim…",FALSE,0,NA,2016-10-05 13:16:30,FALSE,NA,"783657112991924224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeatrizJHR",12,TRUE,FALSE,NA,NA
"389","A pleasure to be part of #MDS at #BTS!!! Thanks to @miquelrodriguez @aleixvalls @sandromancuso @markog @sujamthe",FALSE,6,"miquelrodriguez",2016-10-05 13:14:40,FALSE,"782962921752162304","783656651475812352","48646517","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clisaf",1,FALSE,FALSE,NA,NA
"390","#MDS",FALSE,0,NA,2016-10-05 12:42:06,FALSE,NA,"783648459760939009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chliixtopher",0,FALSE,FALSE,NA,NA
"391","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 12:41:26,FALSE,NA,"783648288230768641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ludo210606",92,TRUE,FALSE,NA,NA
"392","Obamacare is a disaster for #healthcare and many of us #insurance #health #MDs #hospitals  https://t.co/PT06fWZRWV",FALSE,0,NA,2016-10-05 12:37:17,FALSE,NA,"783647246592139264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HowellMarketing",0,FALSE,FALSE,NA,NA
"393","E essa professora que não para de escrever no quadro nunca #mds",FALSE,0,NA,2016-10-05 12:00:08,FALSE,NA,"783637895823368193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
"394","A culpa tmb é de sermos família #MDS #mestre",FALSE,1,NA,2016-10-05 11:00:53,FALSE,NA,"783622987807395841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Biiatleta",1,FALSE,FALSE,NA,NA
"395","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 10:44:45,FALSE,NA,"783618925967933440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArcadiaaaH",92,TRUE,FALSE,NA,NA
"396","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 10:06:15,FALSE,NA,"783609237121400832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nathalieren",92,TRUE,FALSE,NA,NA
"397","#SOLIDARITÉS49
Un atelier bébés est organisé le 11/10 à la #MDS des #Mauges.
Inscription gratuite au 02 41 49 76 10… https://t.co/U51vSPiUcd",FALSE,0,NA,2016-10-05 10:05:05,TRUE,NA,"783608942702112768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Maine_et_Loire",0,FALSE,FALSE,NA,NA
"398","Dia nublado de novo #mds <U+263A>",FALSE,0,NA,2016-10-05 10:02:13,FALSE,NA,"783608221240070144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
"399","#Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,1,NA,2016-10-05 09:39:59,FALSE,NA,"783602625128169472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DerosierTierra",6,FALSE,FALSE,NA,NA
"400","#MovimentoDuosiciliano #MDS mdssgreteriabari@gmail.com https://t.co/PAdZqzwPGp https://t.co/ALY4nEtw8j",FALSE,1,NA,2016-10-05 08:47:41,FALSE,NA,"783589465243709440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filcantieri",0,FALSE,FALSE,NA,NA
"401","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 08:33:36,FALSE,NA,"783585919383244804",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bretaill",92,TRUE,FALSE,NA,NA
"402","20 days 2 go until #MDS World Awareness Day &amp; #heretohelpmds campaign launch #mdsalliance #myelodysplasia… https://t.co/w8JgYcbXYA",FALSE,2,NA,2016-10-05 08:27:15,TRUE,NA,"783584324784447488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeretoHelpMDS",0,FALSE,FALSE,NA,NA
"403","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 08:12:29,FALSE,NA,"783580608568168448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shtroumphette47",92,TRUE,FALSE,NA,NA
"404","#Sename debería estar a cargo de #Mineduc #Minsal #MDS sus cuidados y educación son la base para una buena reinserción. #FresiaLaReina2016",FALSE,0,NA,2016-10-05 08:09:39,FALSE,NA,"783579893208678400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fresiaperez2016",0,FALSE,FALSE,NA,NA
"405","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 07:57:16,FALSE,NA,"783576778820509696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saur933",92,TRUE,FALSE,NA,NA
"406","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 07:54:00,FALSE,NA,"783575953167511552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MB_02320",92,TRUE,FALSE,NA,NA
"407","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 07:37:51,FALSE,NA,"783571890661130240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ahciab",92,TRUE,FALSE,NA,NA
"408","PER INFO E CONTATTI:
#MovimentoDuosiciliano - #MDS
https://t.co/9WfKRYOURS... https://t.co/hHz5GDAccj",FALSE,0,NA,2016-10-05 07:13:09,FALSE,NA,"783565674400677888",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RagRomano",0,FALSE,FALSE,NA,NA
"409","RT @AntionetteSiler: #SanMateo Pharma careers #mds #pharma #services https://t.co/tZz65v4RoM #Nokia",FALSE,0,NA,2016-10-05 06:51:56,FALSE,NA,"783560334208540673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VanhorneKylie",9,TRUE,FALSE,NA,NA
"410","RT @dean_hertha: #business Pharma careers #mds #pharma #services https://t.co/keH55pB97x #MpPlayers",FALSE,0,NA,2016-10-05 06:01:41,FALSE,NA,"783547688503640064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EssieGaiser",8,TRUE,FALSE,NA,NA
"411","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 05:36:49,FALSE,NA,"783541432032358401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roroj13",92,TRUE,FALSE,NA,NA
"412","""Its been a long time coming...."" #choppedandscrewed #MDS https://t.co/0v1OdFBq6v",FALSE,0,NA,2016-10-05 05:20:55,FALSE,NA,"783537432503418880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RockS0ul",0,FALSE,FALSE,NA,NA
"413","RT @AntionetteSiler: #SanMateo Pharma careers #mds #pharma #services https://t.co/tZz65v4RoM #Nokia",FALSE,0,NA,2016-10-05 05:02:28,FALSE,NA,"783532785483022336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeckyGuerrero93",9,TRUE,FALSE,NA,NA
"414","RT @AntionetteSiler: #SanMateo Pharma careers #mds #pharma #services https://t.co/tZz65v4RoM #Nokia",FALSE,0,NA,2016-10-05 04:37:49,FALSE,NA,"783526582669479937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schrupp97",9,TRUE,FALSE,NA,NA
"415","Fim do pesadelo! Mas preocupado com oq outra crise dessas poderá acarretar! #Mds",FALSE,0,NA,2016-10-05 04:15:45,FALSE,NA,"783521029868122115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thiagoxalves",0,FALSE,FALSE,NA,NA
"416","#Hiring for Lead Engineer - Storage / IBM XIV #TechJobs #edp #mis #vnx #recovery #mds #career | Apply Now https://t.co/0NFq1GNu4T",FALSE,2,NA,2016-10-05 04:05:16,FALSE,NA,"783518391466397696",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"417","RT @LucerinaArafan: Lo que el mundo ve // Lo que yo veo 
El anilloooooooo!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+008D> 
#Sousaticas #MarjorieDeSousa #MDS #JulianGil https://t.co/…",FALSE,0,NA,2016-10-05 03:25:24,FALSE,NA,"783508361295912960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuceroDiiana",2,TRUE,FALSE,NA,NA
"418","RT @LucerinaArafan: Lo que el mundo ve // Lo que yo veo 
El anilloooooooo!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+008D> 
#Sousaticas #MarjorieDeSousa #MDS #JulianGil https://t.co/…",FALSE,0,NA,2016-10-05 03:24:56,FALSE,NA,"783508240634146816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silvftmarjo",2,TRUE,FALSE,NA,NA
"419","Lo que el mundo ve // Lo que yo veo 
El anilloooooooo!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+008D> 
#Sousaticas #MarjorieDeSousa #MDS #JulianGil https://t.co/eOKv2Caqwr",FALSE,2,NA,2016-10-05 03:24:22,FALSE,NA,"783508099525140480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucerinaArafan",2,FALSE,FALSE,NA,NA
"420","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/xs0nzlgjhb",FALSE,0,NA,2016-10-05 03:18:03,FALSE,NA,"783506510483640320",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"421","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/wsga8CozZS",FALSE,0,NA,2016-10-05 03:18:02,FALSE,NA,"783506505047773184",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"422","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/e6I8wVhsnh",FALSE,0,NA,2016-10-05 03:18:01,FALSE,NA,"783506501709160452",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"423","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/pzmbnkq0BA",FALSE,0,NA,2016-10-05 03:17:52,FALSE,NA,"783506465126424576",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"424","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/VUgrceBujk",FALSE,0,NA,2016-10-05 03:17:51,FALSE,NA,"783506459417948160",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"425","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/AlNe5ei6uE",FALSE,0,NA,2016-10-05 03:17:42,FALSE,NA,"783506421128146944",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"426","Internet ta ruim aqui #mds",FALSE,0,NA,2016-10-05 03:16:29,FALSE,NA,"783506116214984704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
"427","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 03:00:56,FALSE,NA,"783502202849615872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","59Leilou",92,TRUE,FALSE,NA,NA
"428","Kung panget ka at mahilig kang mag selfie sabihin mo na lang lahat ng pictures mo WACKY <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#MDS",FALSE,0,NA,2016-10-05 02:08:02,FALSE,NA,"783488890204069888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maritezh",0,FALSE,FALSE,NA,NA
"429","Ayan nanonood nalang akong reporter's notebook #MDS",FALSE,1,NA,2016-10-05 02:07:00,FALSE,NA,"783488628655742976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chevroleyy",0,FALSE,FALSE,NA,NA
"430","NW: Reporter's Notebook. #MDS",FALSE,1,NA,2016-10-05 02:05:21,FALSE,NA,"783488212639490050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kenetzkiss",0,FALSE,FALSE,NA,NA
"431","Los mismos de siempre, pero más viejos jaja #instachile #chilegram #friends #MDS https://t.co/4MDcc0Tz3n",FALSE,0,NA,2016-10-05 02:02:20,FALSE,NA,"783487454649126912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TM_JuanVargasO",0,FALSE,FALSE,NA,NA
"432","#SyrianWar #Report #Russia #Syria #Deploy's #CAD #MDS #AMS #Tartus #GTAM #S300V4 ""#Antey2500"" #SAM #9K81M... https://t.co/rC477peMB0",FALSE,0,NA,2016-10-05 01:52:35,FALSE,NA,"783485000234786816",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AlexArtAndros",0,FALSE,FALSE,NA,NA
"433","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 01:22:34,FALSE,NA,"783477449799700480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alejviclak",34,TRUE,FALSE,NA,NA
"434","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 01:22:06,FALSE,NA,"783477329318346752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraDAlejandro",34,TRUE,FALSE,NA,NA
"435","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 01:21:50,FALSE,NA,"783477262314303488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mclrvkika",34,TRUE,FALSE,NA,NA
"436","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 01:10:24,FALSE,NA,"783474383872557056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laleskarene1",34,TRUE,FALSE,NA,NA
"437","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 01:09:47,FALSE,NA,"783474228611907585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KA_Ammar_k",92,TRUE,FALSE,NA,NA
"438","RT @dean_hertha: #business Pharma careers #mds #pharma #services https://t.co/keH55pB97x #MpPlayers",FALSE,0,NA,2016-10-05 01:01:31,FALSE,NA,"783472149306761216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1996_marks",8,TRUE,FALSE,NA,NA
"439","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 00:52:03,FALSE,NA,"783469769039155200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcogarciasch1",34,TRUE,FALSE,NA,NA
"440","RT @dean_hertha: #business Pharma careers #mds #pharma #services https://t.co/keH55pB97x #MpPlayers",FALSE,0,NA,2016-10-05 00:49:07,FALSE,NA,"783469028161576960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arfomina76489",8,TRUE,FALSE,NA,NA
"441","Grupo de Avanzado Activos <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>    #salserosactivos #MDS @ Michael's Dance Studio https://t.co/X1cOlO6NRZ",FALSE,0,NA,2016-10-05 00:38:34,FALSE,NA,"783466374341464064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","michaelscasino",0,FALSE,FALSE,NA,NA
"442","Day 1 of chemo (day -7), not feeling sick <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #bonemarrowtransplant #bmt #PNH #MDS https://t.co/LvMx0EcBt2",FALSE,3,NA,2016-10-05 00:15:10,FALSE,NA,"783460484301271042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kausermanjra",0,FALSE,FALSE,NA,NA
"443","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 00:13:22,FALSE,NA,"783460032335732736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chris230686",92,TRUE,FALSE,NA,NA
"444","RT @BolivarConapdis: @Arianna se Registro y Certifico @TropaPcD #MDS Heres @Conapdis @MisionDrJGH @FSBolivar @somospasdis @TirsaMMartinez h…",FALSE,0,NA,2016-10-05 00:09:01,FALSE,NA,"783458938079604736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","vgil1",5,TRUE,FALSE,NA,NA
"445","RT @AntionetteSiler: #SanMateo Pharma careers #mds #pharma #services https://t.co/tZz65v4RoM #Nokia",FALSE,0,NA,2016-10-04 23:29:28,FALSE,NA,"783448984392196096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArmandoOrton",9,TRUE,FALSE,NA,NA
"446","RT @FSBolivar: Feliz día. Seguimos dando respuestas a nuestro pueblo con #PlanIntegraldeVacunación desde nuestros #MDS ¡La salud es lo prim…",FALSE,0,NA,2016-10-04 22:45:42,FALSE,NA,"783437971978588161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeniree875",12,TRUE,FALSE,NA,NA
"447","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-04 22:45:35,FALSE,NA,"783437943293739008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeniree875",34,TRUE,FALSE,NA,NA
"448","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-04 22:41:34,FALSE,NA,"783436931795333120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeonardoBGFMO",34,TRUE,FALSE,NA,NA
"449","https://t.co/pJ8LpLiAsi #mds #heavyreign #rapper #unsigned #artist #StonerNation #teamback #Molly #mookwalk #SoundCloud #retweet #rp",FALSE,2,NA,2016-10-04 22:30:44,FALSE,NA,"783434203413225473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobInSin6172",1,FALSE,FALSE,NA,NA
"450","@Trisha_the_doc @guardian Personally I have increased no of steps/day despite #MDS #heartfailure. Success for me!",FALSE,2,"Trisha_the_doc",2016-10-04 22:28:32,FALSE,"783422722193973248","783433652499836928","89288276","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pogster",0,FALSE,FALSE,NA,NA
"451","#MOD #MainOperationalDirectorate #GS #GeneralStaff #AF #ArmedForces #RF #RussianFederation #ASF: #CAD, #MDS... https://t.co/tjiUcJxt7T",FALSE,0,NA,2016-10-04 22:21:42,FALSE,NA,"783431932839358464",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AlexArtAndros",0,FALSE,FALSE,NA,NA
